epoch,accuracy,loss,lr,top3_accuracy,top5_accuracy,val_accuracy,val_loss,val_top3_accuracy,val_top5_accuracy
0,0.00872,5.465626277160645,0.001,0.025,0.04018,0.015599999576807022,5.271938323974609,0.045499999076128006,0.07010000199079514
1,0.02727,5.040114520874023,0.001,0.06838,0.10305,0.04690000042319298,5.121101379394531,0.10599999874830246,0.1526000052690506
2,0.04793,4.792714090270996,0.001,0.11218,0.16098,0.06270000338554382,4.963015556335449,0.14229999482631683,0.19920000433921814
3,0.06532,4.611962970504761,0.001,0.14429,0.20227,0.08739999681711197,4.422092437744141,0.17990000545978546,0.2460000067949295
4,0.08384,4.455484081802368,0.001,0.17675,0.24124,0.10379999876022339,4.345439434051514,0.21070000529289246,0.28119999170303345
5,0.09856,4.32643700843811,0.001,0.20183,0.27058,0.1290999948978424,3.9857425689697266,0.25040000677108765,0.32739999890327454
6,0.11179,4.225932253189087,0.001,0.22351,0.29602,0.13580000400543213,4.484596252441406,0.26260000467300415,0.33970001339912415
7,0.12443,4.142227825927734,0.001,0.24383,0.32044,0.1501999944448471,3.764876365661621,0.2904999852180481,0.36959999799728394
8,0.13515,4.064279728393554,0.001,0.26088,0.33784,0.17309999465942383,3.6894450187683105,0.314300000667572,0.39910000562667847
9,0.14509,4.000666329269409,0.001,0.27427,0.35409,0.16509999334812164,3.7637457847595215,0.29739999771118164,0.37959998846054077
10,0.15417,3.942344152984619,0.001,0.28893,0.36864,0.18700000643730164,3.492899179458618,0.33390000462532043,0.4212000072002411
11,0.16396,3.882254077606201,0.001,0.30102,0.38198,0.195700004696846,3.258298873901367,0.3463999927043915,0.43560001254081726
12,0.17194,3.8279934692382813,0.001,0.31196,0.39371,0.20250000059604645,3.3927392959594727,0.3517000079154968,0.43849998712539673
13,0.17826,3.7872326103210447,0.001,0.32116,0.404,0.2053000032901764,2.94014835357666,0.36070001125335693,0.4505000114440918
14,0.1845,3.7446509136199952,0.001,0.33,0.41387,0.21459999680519104,2.888707399368286,0.37439998984336853,0.46149998903274536
15,0.19137,3.7050755564117432,0.001,0.33913,0.42326,0.2079000025987625,2.965724468231201,0.3553999960422516,0.4422999918460846
16,0.19742,3.6637742613983155,0.001,0.34728,0.43255,0.2303999960422516,4.015081405639648,0.39570000767707825,0.48350000381469727
17,0.2031,3.6305035503387453,0.001,0.35694,0.44139,0.2361000031232834,2.815608263015747,0.40310001373291016,0.4871000051498413
18,0.20651,3.602041969604492,0.001,0.36207,0.44732,0.24490000307559967,2.694300651550293,0.41029998660087585,0.49729999899864197
19,0.21187,3.570475180053711,0.001,0.36704,0.45329,0.2393999993801117,3.6366400718688965,0.40630000829696655,0.4927000105381012
20,0.21712,3.535125819396973,0.001,0.37558,0.46145,0.24639999866485596,3.1079771518707275,0.4106000065803528,0.49390000104904175
21,0.22306,3.5085615088653563,0.001,0.38201,0.46745,0.25380000472068787,3.5998129844665527,0.41690000891685486,0.5067999958992004
22,0.22582,3.4852149893951414,0.001,0.38605,0.47244,0.27140000462532043,2.837587594985962,0.43779999017715454,0.5238999724388123
23,0.22992,3.460907329406738,0.001,0.39216,0.4791,0.2581000030040741,2.3644418716430664,0.42489999532699585,0.5127000212669373
24,0.23468,3.4350884133911133,0.001,0.39645,0.48291,0.2761000096797943,3.7780098915100098,0.448199987411499,0.5321999788284302
25,0.23825,3.4167317710113525,0.001,0.40049,0.48754,0.2793999910354614,3.398963451385498,0.4496000111103058,0.5357000231742859
26,0.24224,3.3935216872406007,0.001,0.40598,0.4938,0.28290000557899475,2.7563071250915527,0.45879998803138733,0.5490999817848206
27,0.24261,3.3792878857421873,0.001,0.41084,0.49558,0.28040000796318054,2.7066612243652344,0.45840001106262207,0.5418000221252441
28,0.24834,3.357504852371216,0.001,0.41577,0.50225,0.24140000343322754,4.2595930099487305,0.40380001068115234,0.48910000920295715
29,0.25353,3.3327140546417238,0.001,0.41974,0.50586,0.28439998626708984,2.8645362854003906,0.46070000529289246,0.5439000129699707
30,0.25341,3.32254425239563,0.001,0.42006,0.50708,0.2897999882698059,2.407532215118408,0.4657000005245209,0.555899977684021
31,0.25796,3.305075015106201,0.001,0.42451,0.51123,0.298799991607666,3.7268593311309814,0.4788999855518341,0.5605999827384949
32,0.26096,3.2833593700408934,0.001,0.4293,0.51644,0.3005000054836273,3.151740312576294,0.47360000014305115,0.5641000270843506
33,0.26398,3.2698589204406736,0.001,0.4313,0.51889,0.3027999997138977,1.8157846927642822,0.4763999879360199,0.5616000294685364
34,0.26757,3.2521810289001465,0.001,0.4363,0.52338,0.2743000090122223,3.0098791122436523,0.4496000111103058,0.534500002861023
35,0.26725,3.241432145843506,0.001,0.43763,0.52566,0.3061999976634979,3.8988230228424072,0.4830999970436096,0.5679000020027161
36,0.27177,3.2218015993499756,0.001,0.44392,0.52993,0.30970001220703125,2.626654863357544,0.4876999855041504,0.576200008392334
37,0.2734,3.210065982055664,0.001,0.44419,0.53061,0.30970001220703125,2.746716260910034,0.48489999771118164,0.5763000249862671
38,0.2756,3.2019577642059325,0.001,0.44689,0.53248,0.31520000100135803,2.8491530418395996,0.4909000098705292,0.5723999738693237
39,0.27584,3.1888383827209474,0.001,0.44928,0.53554,0.3091000020503998,3.367645263671875,0.4945000112056732,0.5863000154495239
40,0.27977,3.174212501182556,0.001,0.45277,0.53935,0.31130000948905945,2.5573363304138184,0.48910000920295715,0.5756999850273132
41,0.28195,3.1627353524780273,0.001,0.45547,0.54224,0.3188999891281128,3.281095504760742,0.5027999877929688,0.5877000093460083
42,0.2828,3.1483867078399657,0.001,0.45922,0.54597,0.31769999861717224,2.8389570713043213,0.5029000043869019,0.5879999995231628
43,0.28632,3.145806818161011,0.001,0.45878,0.54547,0.3231000006198883,3.5864500999450684,0.5009999871253967,0.5906999707221985
44,0.2877,3.1242891668701174,0.001,0.46311,0.55008,0.326200008392334,2.3522491455078125,0.5055999755859375,0.5892999768257141
45,0.28931,3.123262154388428,0.001,0.46377,0.5507,0.3190000057220459,3.5467164516448975,0.4970000088214874,0.5791000127792358
46,0.29004,3.10846051322937,0.001,0.46659,0.55371,0.3262999951839447,2.5046346187591553,0.5019999742507935,0.5909000039100647
47,0.29338,3.097842681732178,0.001,0.47005,0.55624,0.32749998569488525,3.1563830375671387,0.5052000284194946,0.5957000255584717
48,0.29484,3.0915094680404662,0.001,0.46956,0.5573,0.33730000257492065,3.488349199295044,0.5146999955177307,0.5986999869346619
49,0.2973,3.0784185206604002,0.001,0.47278,0.5607,0.3264000117778778,2.5708296298980713,0.5131000280380249,0.5958999991416931
50,0.29702,3.0785797332382203,0.001,0.47247,0.55983,0.32850000262260437,2.6090950965881348,0.5113000273704529,0.597599983215332
51,0.30068,3.0613326583099365,0.001,0.47622,0.56145,0.33340001106262207,2.275991916656494,0.5166000127792358,0.6011000275611877
52,0.30042,3.0552903533172606,0.001,0.47679,0.56334,0.32839998602867126,2.242906332015991,0.5162000060081482,0.5968999862670898
53,0.30247,3.043761053237915,0.001,0.47835,0.5655,0.33070001006126404,1.8497295379638672,0.5080000162124634,0.5976999998092651
54,0.30254,3.0430309266662596,0.001,0.48167,0.56829,0.34439998865127563,3.4604732990264893,0.5267999768257141,0.6086000204086304
55,0.30494,3.0203425953674317,0.001,0.48527,0.57138,0.33559998869895935,3.3777027130126953,0.5170999765396118,0.6000999808311462
56,0.30657,3.021742171058655,0.001,0.48493,0.57109,0.34049999713897705,2.6598143577575684,0.519599974155426,0.6035000085830688
57,0.30777,3.0175768743896483,0.001,0.48699,0.57288,0.33410000801086426,3.1880898475646973,0.5126000046730042,0.5960999727249146
58,0.31141,2.9988535330581665,0.001,0.48961,0.57467,0.3425000011920929,2.919334888458252,0.5263000130653381,0.6128000020980835
59,0.31096,3.0033396126556395,0.001,0.48878,0.5751,0.3483000099658966,3.9600112438201904,0.5235999822616577,0.6086999773979187
60,0.31382,2.9922647287368775,0.001,0.49068,0.57636,0.33469998836517334,1.8000354766845703,0.5131000280380249,0.5935999751091003
61,0.31407,2.979444785385132,0.001,0.49193,0.5796,0.3407999873161316,2.0102481842041016,0.5212000012397766,0.6017000079154968
62,0.31563,2.9765861534881592,0.001,0.49448,0.58043,0.3537999987602234,2.6331043243408203,0.5331000089645386,0.6148999929428101
63,0.31712,2.966430291633606,0.001,0.49689,0.58251,0.3522999882698059,2.652015447616577,0.5353999733924866,0.6226000189781189
64,0.3178,2.962844549407959,0.001,0.49608,0.582,0.35519999265670776,2.5887322425842285,0.534600019454956,0.6147000193595886
65,0.31878,2.9570756170654295,0.001,0.49736,0.5835,0.34779998660087585,2.2688140869140625,0.5328999757766724,0.6164000034332275
66,0.32055,2.956250708885193,0.001,0.49747,0.58337,0.34700000286102295,2.6937596797943115,0.5293999910354614,0.6169000267982483
67,0.31994,2.939382679901123,0.001,0.50215,0.58762,0.35510000586509705,3.1519455909729004,0.5429999828338623,0.6226999759674072
68,0.32358,2.9298857376480103,0.001,0.50611,0.5905,0.3346000015735626,2.6005077362060547,0.510699987411499,0.5936999917030334
69,0.32166,2.9335629649353026,0.001,0.50303,0.58958,0.3538999855518341,2.7470264434814453,0.5385000109672546,0.6238999962806702
70,0.32846,2.9131802560806275,0.001,0.50798,0.59421,0.3544999957084656,3.111826181411743,0.5388000011444092,0.6234999895095825
71,0.32606,2.9101412911224367,0.001,0.50687,0.59306,0.35589998960494995,2.0276308059692383,0.5340999960899353,0.6194000244140625
72,0.3268,2.9124515814971925,0.001,0.50683,0.59247,0.34869998693466187,2.809899091720581,0.5349000096321106,0.620199978351593
73,0.32846,2.9030256133270265,0.001,0.51077,0.5972,0.35899999737739563,3.633753776550293,0.5382000207901001,0.6230999827384949
74,0.32972,2.894795405921936,0.001,0.51198,0.5975,0.362199991941452,2.5865979194641113,0.541100025177002,0.6284999847412109
75,0.33153,2.885881316680908,0.001,0.51294,0.5966,0.3569999933242798,3.2257494926452637,0.5426999926567078,0.6241999864578247
76,0.33198,2.8838270878219605,0.001,0.5134,0.59986,0.36169999837875366,2.4960672855377197,0.5418999791145325,0.6233999729156494
77,0.33319,2.879156124191284,0.001,0.51419,0.59951,0.36959999799728394,2.81646990776062,0.5486999750137329,0.6287999749183655
78,0.33113,2.883872812385559,0.001,0.5122,0.59823,0.3637000024318695,2.502490758895874,0.54830002784729,0.6304000020027161
79,0.33595,2.8656425777816774,0.001,0.51644,0.60172,0.36320000886917114,3.0091872215270996,0.5467000007629395,0.6265000104904175
80,0.33642,2.8655875357437135,0.001,0.51766,0.60216,0.36469998955726624,2.9740798473358154,0.5440999865531921,0.6287999749183655
81,0.3354,2.8607517780303957,0.001,0.51632,0.60311,0.367000013589859,3.401672124862671,0.5404999852180481,0.628000020980835
82,0.33839,2.8512882735824583,0.001,0.52066,0.60513,0.3643999993801117,3.087557315826416,0.5515999794006348,0.6363000273704529
83,0.34012,2.849629504928589,0.001,0.51946,0.60482,0.3626999855041504,1.6153188943862915,0.5478000044822693,0.6256999969482422
84,0.33915,2.839664544830322,0.001,0.52065,0.60594,0.3668999969959259,3.2974042892456055,0.5557000041007996,0.6377999782562256
85,0.34149,2.8402875267410277,0.001,0.5224,0.60811,0.36649999022483826,2.405003070831299,0.545199990272522,0.6269999742507935
86,0.34123,2.8319658322525023,0.001,0.52334,0.60879,0.36809998750686646,3.0230212211608887,0.5514000058174133,0.6377999782562256
87,0.34367,2.8242974530792235,0.001,0.52713,0.61264,0.3684999942779541,3.344156265258789,0.5468000173568726,0.6309000253677368
88,0.35937,2.7380905364227295,0.000100000005,0.54267,0.62715,0.376800000667572,1.9190483093261719,0.5627999901771545,0.6445000171661377
89,0.36284,2.7171225218963624,0.000100000005,0.54834,0.63093,0.3846000134944916,2.6755523681640625,0.5735999941825867,0.6606000065803528
90,0.36544,2.7015806551361083,0.000100000005,0.55021,0.63505,0.3847000002861023,2.829380989074707,0.5662000179290771,0.6502000093460083
91,0.36852,2.691988558807373,0.000100000005,0.553,0.63656,0.38920000195503235,2.7523603439331055,0.5673999786376953,0.6504999995231628
92,0.37261,2.6755709775543215,0.000100000005,0.5567,0.64009,0.384799987077713,3.101682186126709,0.5742999911308289,0.6557999849319458
93,0.3714,2.677188016242981,0.000100000005,0.55822,0.64177,0.3862999975681305,2.490506410598755,0.5683000087738037,0.6462000012397766
94,0.37152,2.6734456243515017,0.000100000005,0.55664,0.64024,0.39430001378059387,2.247842788696289,0.5778999924659729,0.6586999893188477
95,0.37152,2.6659359230422974,0.000100000005,0.55896,0.64298,0.3846000134944916,2.6630501747131348,0.5687999725341797,0.6534000039100647
96,0.37492,2.656370208358765,0.000100000005,0.56081,0.64413,0.3910999894142151,1.9932669401168823,0.5745000243186951,0.6564000248908997
97,0.37382,2.658115841522217,0.000100000005,0.55973,0.64226,0.39309999346733093,2.5113797187805176,0.5742999911308289,0.6567999720573425
98,0.37382,2.6493139810943602,0.000100000005,0.56014,0.64528,0.3871999979019165,1.5168063640594482,0.5699999928474426,0.6506999731063843
99,0.37439,2.6576960803985594,0.000100000005,0.56023,0.64285,0.38659998774528503,2.9534668922424316,0.5733000040054321,0.6510999798774719
100,0.37906,2.6385883765411378,0.000100000005,0.56351,0.64611,0.3935000002384186,2.07108736038208,0.5741000175476074,0.6542999744415283
101,0.37637,2.632906714172363,0.000100000005,0.56542,0.64925,0.39559999108314514,1.985784649848938,0.580299973487854,0.6589000225067139
102,0.37617,2.646514864997864,0.000100000005,0.56258,0.64607,0.3982999920845032,3.1232805252075195,0.5764999985694885,0.6543999910354614
103,0.38066,2.6279812788772583,0.000100000005,0.56654,0.64955,0.39079999923706055,3.710273265838623,0.57669997215271,0.656000018119812
104,0.37676,2.6425944523239138,0.000100000005,0.56248,0.64593,0.3921999931335449,2.677818775177002,0.5756999850273132,0.6564000248908997
105,0.3795,2.6277561222839356,0.000100000005,0.56519,0.64826,0.39640000462532043,2.4230148792266846,0.5759000182151794,0.6556000113487244
106,0.38175,2.628270831298828,0.000100000005,0.56613,0.64938,0.3961000144481659,1.7507792711257935,0.5789999961853027,0.6610000133514404
107,0.38003,2.6277100297546387,0.000100000005,0.5657,0.64891,0.3944000005722046,1.4328923225402832,0.5737000107765198,0.6593000292778015
108,0.38022,2.625201893539429,0.000100000005,0.56682,0.64962,0.39640000462532043,2.917938232421875,0.5845999717712402,0.6601999998092651
109,0.37927,2.6246910378265382,0.000100000005,0.56655,0.64882,0.3977000117301941,2.9583630561828613,0.5809000134468079,0.6599000096321106
110,0.37972,2.6202355029296873,0.000100000005,0.5659,0.64956,0.39259999990463257,2.3517863750457764,0.5827000141143799,0.6608999967575073
111,0.37973,2.6303610346221924,0.000100000005,0.56666,0.64924,0.3955000042915344,3.107436180114746,0.578499972820282,0.6538000106811523
112,0.38104,2.614541960220337,0.000100000005,0.56899,0.65267,0.3953000009059906,2.3053293228149414,0.5817000269889832,0.6621000170707703
113,0.38288,2.6050829945373537,1.0000001e-05,0.56946,0.65312,0.3937000036239624,2.612654685974121,0.5785999894142151,0.6582000255584717
114,0.38506,2.6053490321350097,1.0000001e-05,0.56922,0.65228,0.39640000462532043,3.140634536743164,0.5789999961853027,0.6610999703407288
115,0.38477,2.60101053024292,1.0000001e-05,0.57162,0.65388,0.400299996137619,2.7314512729644775,0.5791000127792358,0.6571999788284302
116,0.38435,2.6039840322494507,1.0000001e-05,0.57016,0.65313,0.4002000093460083,3.05134654045105,0.5785999894142151,0.6571999788284302
117,0.3816,2.603051538619995,1.0000001e-05,0.57126,0.65522,0.3970000147819519,2.0750699043273926,0.5774000287055969,0.6553999781608582
118,0.38579,2.5988057442474366,1.0000001e-05,0.57199,0.65468,0.4020000100135803,2.7539374828338623,0.5809999704360962,0.6582000255584717
119,0.38627,2.599495541229248,1.0000001e-05,0.57277,0.65486,0.4000999927520752,1.9558137655258179,0.578000009059906,0.6578999757766724
120,0.38334,2.612458628578186,1.0000001e-05,0.56976,0.65225,0.40560001134872437,2.048361301422119,0.5831000208854675,0.6617000102996826
121,0.38345,2.605461969451904,1.0000001e-05,0.56963,0.65446,0.39100000262260437,2.231649398803711,0.5777999758720398,0.6614000201225281
122,0.3845,2.601566933403015,1.0000001e-05,0.57039,0.65278,0.39259999990463257,2.0933237075805664,0.5777999758720398,0.6571000218391418
123,0.3872,2.5987427935028076,1.0000001e-05,0.57146,0.65367,0.39500001072883606,2.14005708694458,0.5781999826431274,0.6575999855995178
124,0.38549,2.5992915200042725,1.0000001e-05,0.56994,0.65322,0.39469999074935913,2.537343978881836,0.5806999802589417,0.6606000065803528
125,0.38714,2.5960407247543333,1.0000001e-05,0.57137,0.65595,0.3995000123977661,3.1286661624908447,0.5834000110626221,0.6658999919891357
126,0.38335,2.5955951084518434,1.0000001e-05,0.57364,0.65652,0.39739999175071716,2.385622024536133,0.5831000208854675,0.6628000140190125
127,0.38557,2.6016430978012086,1.0000001e-05,0.57038,0.65308,0.40290001034736633,2.366604804992676,0.578499972820282,0.657800018787384
128,0.38635,2.6029475387954712,1.0000001e-05,0.57043,0.65448,0.39570000767707825,2.905057430267334,0.585099995136261,0.6651999950408936
129,0.38619,2.595338080558777,1.0000001e-05,0.57355,0.65602,0.39469999074935913,2.4923930168151855,0.5809999704360962,0.6559000015258789
130,0.38639,2.5921872661209107,1.0000001e-05,0.57455,0.65895,0.39419999718666077,3.5979387760162354,0.5777999758720398,0.6561999917030334
131,0.38564,2.59714372882843,1.0000001e-06,0.57324,0.65505,0.4007999897003174,3.071648120880127,0.5827999711036682,0.6654999852180481
132,0.38663,2.5909663846969604,1.0000001e-06,0.57229,0.65763,0.4027000069618225,3.2695908546447754,0.5794000029563904,0.6621000170707703
133,0.3852,2.596399493217468,1.0000001e-06,0.5712,0.65568,0.4000999927520752,2.0928101539611816,0.5820000171661377,0.6664000153541565
134,0.3847,2.59417843044281,1.0000001e-06,0.57166,0.65565,0.39570000767707825,2.7900211811065674,0.5802000164985657,0.659500002861023
135,0.38486,2.597865093841553,1.0000001e-06,0.5707,0.65457,0.4000000059604645,2.7170631885528564,0.5835000276565552,0.6614000201225281
